env.task_name,agent.agent_name,env.benchmark,index,exp_dir,agent.chat_model.model_name,agent.chat_model.max_total_tokens,agent.chat_model.max_input_tokens,agent.chat_model.max_new_tokens,agent.chat_model.temperature,agent.chat_model.vision_support,agent.chat_model.log_probs,agent.flags.obs.use_html,agent.flags.obs.use_ax_tree,agent.flags.obs.use_tabs,agent.flags.obs.use_focused_element,agent.flags.obs.use_error_logs,agent.flags.obs.use_history,agent.flags.obs.use_past_error_logs,agent.flags.obs.use_action_history,agent.flags.obs.use_think_history,agent.flags.obs.use_diff,agent.flags.obs.html_type,agent.flags.obs.use_screenshot,agent.flags.obs.use_som,agent.flags.obs.extract_visible_tag,agent.flags.obs.extract_clickable_tag,agent.flags.obs.extract_coords,agent.flags.obs.filter_visible_elements_only,agent.flags.obs.openai_vision_detail,agent.flags.obs.filter_with_bid_only,agent.flags.obs.filter_som_only,agent.flags.action.action_set.subsets,agent.flags.action.action_set.multiaction,agent.flags.action.action_set.strict,agent.flags.action.action_set.retry_with_force,agent.flags.action.action_set.demo_mode,agent.flags.action.long_description,agent.flags.action.individual_examples,agent.flags.action.multi_actions,agent.flags.action.is_strict,agent.flags.use_plan,agent.flags.use_criticise,agent.flags.use_thinking,agent.flags.use_memory,agent.flags.use_concrete_example,agent.flags.use_abstract_example,agent.flags.use_hints,agent.flags.enable_chat,agent.flags.max_prompt_tokens,agent.flags.be_cautious,agent.flags.extra_instructions,agent.flags.add_missparsed_messages,agent.flags.max_trunc_itr,agent.flags.flag_group,agent.max_retry,env.task_seed,env.max_steps,env.headless,env.record_video,env.wait_for_user_message,env.viewport,env.slow_mo,env.storage_state,env.task_kwargs,exp_name,enable_debug,err_msg,stack_trace,order,logging_level,logging_level_stdout,exp_id,depends_on,save_screenshot,save_som,n_steps,cum_reward,cum_raw_reward,stats.cum_steps,stats.cum_n_token_goal,stats.max_n_token_goal,stats.cum_n_token_url,stats.max_n_token_url,stats.cum_n_token_focused_element_bid,stats.max_n_token_focused_element_bid,stats.cum_n_token_last_action,stats.max_n_token_last_action,stats.cum_n_token_last_action_error,stats.max_n_token_last_action_error,stats.cum_n_token_dom_txt,stats.max_n_token_dom_txt,stats.cum_n_token_axtree_txt,stats.max_n_token_axtree_txt,stats.cum_n_token_pruned_html,stats.max_n_token_pruned_html,stats.cum_n_retry_llm,stats.max_n_retry_llm,stats.cum_n_retry,stats.max_n_retry,stats.cum_busted_retry,stats.max_busted_retry,stats.cum_input_tokens,stats.max_input_tokens,stats.cum_output_tokens,stats.max_output_tokens,stats.cum_cost,stats.max_cost,stats.cum_n_token_agent_messages,stats.max_n_token_agent_messages,stats.cum_step_elapsed,stats.max_step_elapsed,stats.cum_agent_elapsed,stats.max_agent_elapsed,terminated,truncated,err_key
webmall.Webmall_Add_To_Cart_Task1,GenericAgent-gpt-4o-mini-2024-07-18,webmall,0,/mnt/c/Avani/Master_Thesis_Webmall/WebMall/task_result/2025-08-20_18-39-13_genericagent-gpt-4o-mini-2024-07-18-on-webmall-basic-v0-7-ax/2025-08-20_18-39-21_GenericAgent-gpt-4o-mini-2024-07-18_on_webmall.Webmall_Add_To_Cart_Task1_8,gpt-4o-mini-2024-07-18,128000,128000,16384,0.1,True,False,True,False,True,True,True,True,False,True,True,False,pruned_html,False,False,True,True,False,False,auto,False,False,"('webarena',)",False,False,True,off,False,False,,,False,False,True,False,True,True,True,False,60000,True,,True,20,,4,8,50,True,False,False,,,,,GenericAgent-gpt-4o-mini-2024-07-18_on_webmall.Webmall_Add_To_Cart_Task1_8,True,,,33,10,20,f3134e67-7e19-4781-a6cb-8473fdfd4b73,(),True,False,50,0.0,0,51,20300,406,750,15,50,1,812,23,648,17,2300626,58934,199322,6851,1030074,29662,50,1,0.0,0.0,0,0,1218338,32591,5104,116,0.18581309999999995,0.00494925,1217743,32444,187.24610257148743,18.860077142715454,150.97424912452698,6.2803051471710205,False,True,
webmall.Webmall_Add_To_Cart_Task2,GenericAgent-gpt-4o-mini-2024-07-18,webmall,1,/mnt/c/Avani/Master_Thesis_Webmall/WebMall/task_result/2025-08-20_18-39-13_genericagent-gpt-4o-mini-2024-07-18-on-webmall-basic-v0-7-ax/2025-08-20_18-39-21_GenericAgent-gpt-4o-mini-2024-07-18_on_webmall.Webmall_Add_To_Cart_Task2_25,gpt-4o-mini-2024-07-18,128000,128000,16384,0.1,True,False,True,False,True,True,True,True,False,True,True,False,pruned_html,False,False,True,True,False,False,auto,False,False,"('webarena',)",False,False,True,off,False,False,,,False,False,True,False,True,True,True,False,60000,True,,True,20,,4,25,50,True,False,False,,,,,GenericAgent-gpt-4o-mini-2024-07-18_on_webmall.Webmall_Add_To_Cart_Task2_25,True,,,34,10,20,d50962be-784d-4fdd-b182-f7ceb9cccf22,(),True,False,50,0.0,0,51,20550,411,750,15,50,1,469,29,816,17,2888383,58948,113863,2324,979002,19994,50,1,0.0,0.0,0,0,1169412,26428,5079,110,0.17845919999999998,0.0040266,1172824,26522,308.1178357601166,12.177428483963013,170.03240442276,6.717487335205078,False,True,
webmall.Webmall_Add_To_Cart_Task3,GenericAgent-gpt-4o-mini-2024-07-18,webmall,2,/mnt/c/Avani/Master_Thesis_Webmall/WebMall/task_result/2025-08-20_18-39-13_genericagent-gpt-4o-mini-2024-07-18-on-webmall-basic-v0-7-ax/2025-08-20_18-39-21_GenericAgent-gpt-4o-mini-2024-07-18_on_webmall.Webmall_Add_To_Cart_Task3_1,gpt-4o-mini-2024-07-18,128000,128000,16384,0.1,True,False,True,False,True,True,True,True,False,True,True,False,pruned_html,False,False,True,True,False,False,auto,False,False,"('webarena',)",False,False,True,off,False,False,,,False,False,True,False,True,True,True,False,60000,True,,True,20,,4,1,50,True,False,False,,,,,GenericAgent-gpt-4o-mini-2024-07-18_on_webmall.Webmall_Add_To_Cart_Task3_1,True,,,35,10,20,5888f1a4-f209-481f-b854-55cb60488aa2,(),True,False,25,0.0,0,26,10025,401,417,24,25,1,359,21,317,75,1067213,58941,106998,6851,547708,29662,25,1,0.0,0.0,0,0,608188,32085,2283,114,0.092598,0.00486195,607366,31929,215.3576512336731,12.85265588760376,83.79773259162903,5.940380573272705,True,False,
webmall.Webmall_Add_To_Cart_Task4,GenericAgent-gpt-4o-mini-2024-07-18,webmall,3,/mnt/c/Avani/Master_Thesis_Webmall/WebMall/task_result/2025-08-20_18-39-13_genericagent-gpt-4o-mini-2024-07-18-on-webmall-basic-v0-7-ax/2025-08-20_18-39-21_GenericAgent-gpt-4o-mini-2024-07-18_on_webmall.Webmall_Add_To_Cart_Task4_19,gpt-4o-mini-2024-07-18,128000,128000,16384,0.1,True,False,True,False,True,True,True,True,False,True,True,False,pruned_html,False,False,True,True,False,False,auto,False,False,"('webarena',)",False,False,True,off,False,False,,,False,False,True,False,True,True,True,False,60000,True,,True,20,,4,19,50,True,False,False,,,,,GenericAgent-gpt-4o-mini-2024-07-18_on_webmall.Webmall_Add_To_Cart_Task4_19,True,,,36,10,20,ba3db8c9-fd13-42b8-a6e4-9eb39d05eca8,(),True,False,50,0.5,0,51,20400,408,932,72,50,1,935,46,615,71,2326215,58931,180901,6851,907031,29662,50,1,0.0,0.0,0,0,1096730,32261,4970,134,0.16749150000000002,0.00491955,1098607,32155,408.5462067127228,16.822316884994507,176.4693202972412,7.839067697525024,False,True,
webmall.Webmall_Add_To_Cart_Task5,GenericAgent-gpt-4o-mini-2024-07-18,webmall,4,/mnt/c/Avani/Master_Thesis_Webmall/WebMall/task_result/2025-08-20_18-39-13_genericagent-gpt-4o-mini-2024-07-18-on-webmall-basic-v0-7-ax/2025-08-20_18-39-21_GenericAgent-gpt-4o-mini-2024-07-18_on_webmall.Webmall_Add_To_Cart_Task5_27,gpt-4o-mini-2024-07-18,128000,128000,16384,0.1,True,False,True,False,True,True,True,True,False,True,True,False,pruned_html,False,False,True,True,False,False,auto,False,False,"('webarena',)",False,False,True,off,False,False,,,False,False,True,False,True,True,True,False,60000,True,,True,20,,4,27,50,True,False,False,,,,,GenericAgent-gpt-4o-mini-2024-07-18_on_webmall.Webmall_Add_To_Cart_Task5_27,True,,,37,10,20,ef163494-c9a5-4229-9389-8d6988e93dab,(),True,False,50,0.0,0,51,20200,404,750,15,50,1,782,22,840,41,2509153,58950,175439,4784,1221222,29662,50,1,0.0,0.0,0,0,1409806,36002,4763,105,0.21432869999999998,0.005456099999999999,1408992,35922,315.6053419113159,12.580106735229492,188.45809864997864,6.911454439163208,False,True,
webmall.Webmall_Add_To_Cart_Task6,GenericAgent-gpt-4o-mini-2024-07-18,webmall,5,/mnt/c/Avani/Master_Thesis_Webmall/WebMall/task_result/2025-08-20_18-39-13_genericagent-gpt-4o-mini-2024-07-18-on-webmall-basic-v0-7-ax/2025-08-20_18-39-21_GenericAgent-gpt-4o-mini-2024-07-18_on_webmall.Webmall_Add_To_Cart_Task6_6,gpt-4o-mini-2024-07-18,128000,128000,16384,0.1,True,False,True,False,True,True,True,True,False,True,True,False,pruned_html,False,False,True,True,False,False,auto,False,False,"('webarena',)",False,False,True,off,False,False,,,False,False,True,False,True,True,True,False,60000,True,,True,20,,4,6,50,True,False,False,,,,,GenericAgent-gpt-4o-mini-2024-07-18_on_webmall.Webmall_Add_To_Cart_Task6_6,True,,,38,10,20,d65cb5b6-373e-482d-bbf2-1e9fb4f88792,(),True,False,50,0.5,0,51,20600,412,858,57,50,1,894,51,366,71,1007608,58933,89803,6851,444522,29662,50,1,0.0,0.0,0,0,639107,32500,5160,150,0.09896205,0.0049356,643723,32375,357.22069454193115,15.015422582626343,163.79408597946167,6.745780944824219,False,True,
webmall.Webmall_Add_To_Cart_Task7,GenericAgent-gpt-4o-mini-2024-07-18,webmall,6,/mnt/c/Avani/Master_Thesis_Webmall/WebMall/task_result/2025-08-20_18-39-13_genericagent-gpt-4o-mini-2024-07-18-on-webmall-basic-v0-7-ax/2025-08-20_18-39-21_GenericAgent-gpt-4o-mini-2024-07-18_on_webmall.Webmall_Add_To_Cart_Task7_7,gpt-4o-mini-2024-07-18,128000,128000,16384,0.1,True,False,True,False,True,True,True,True,False,True,True,False,pruned_html,False,False,True,True,False,False,auto,False,False,"('webarena',)",False,False,True,off,False,False,,,False,False,True,False,True,True,True,False,60000,True,,True,20,,4,7,50,True,False,False,,,,,GenericAgent-gpt-4o-mini-2024-07-18_on_webmall.Webmall_Add_To_Cart_Task7_7,True,,,39,10,20,4a6cda76-eb5d-4f25-8181-3cbc905d347c,(),True,False,50,0.0,0,51,20100,402,1026,21,50,1,911,19,864,41,2526689,58928,129559,2662,727570,19974,50,1,0.0,0.0,0,0,927898,21486,5529,114,0.14250210000000002,0.00328125,931759,21523,239.84349632263184,12.27018117904663,169.31240797042847,14.25339150428772,False,True,
webmall.Webmall_Best_Fit_Specific_Task1,GenericAgent-gpt-4o-mini-2024-07-18,webmall,9,/mnt/c/Avani/Master_Thesis_Webmall/WebMall/task_result/2025-08-20_18-39-13_genericagent-gpt-4o-mini-2024-07-18-on-webmall-basic-v0-7-ax/2025-08-20_18-39-21_GenericAgent-gpt-4o-mini-2024-07-18_on_webmall.Webmall_Best_Fit_Specific_Task1_27,gpt-4o-mini-2024-07-18,128000,128000,16384,0.1,True,False,True,False,True,True,True,True,False,True,True,False,pruned_html,False,False,True,True,False,False,auto,False,False,"('webarena',)",False,False,True,off,False,False,,,False,False,True,False,True,True,True,False,60000,True,,True,20,,4,27,50,True,False,False,,,,,GenericAgent-gpt-4o-mini-2024-07-18_on_webmall.Webmall_Best_Fit_Specific_Task1_27,True,,,22,10,20,93967de3-d70e-4f58-be6a-a447c0148463,(),True,False,50,0.0,0,51,19300,386,750,15,50,1,488,20,690,41,2399625,58959,178393,6851,931059,29662,50,1,0.0,0.0,0,0,1097963,31981,4141,95,0.16717905000000002,0.00484695,1098920,31824,136.477641582489,6.045732259750366,147.49124121665955,11.692332983016968,False,True,
webmall.Webmall_Best_Fit_Specific_Task10,GenericAgent-gpt-4o-mini-2024-07-18,webmall,7,/mnt/c/Avani/Master_Thesis_Webmall/WebMall/task_result/2025-08-20_18-39-13_genericagent-gpt-4o-mini-2024-07-18-on-webmall-basic-v0-7-ax/2025-08-20_18-39-21_GenericAgent-gpt-4o-mini-2024-07-18_on_webmall.Webmall_Best_Fit_Specific_Task10_24,gpt-4o-mini-2024-07-18,128000,128000,16384,0.1,True,False,True,False,True,True,True,True,False,True,True,False,pruned_html,False,False,True,True,False,False,auto,False,False,"('webarena',)",False,False,True,off,False,False,,,False,False,True,False,True,True,True,False,60000,True,,True,20,,4,24,50,True,False,False,,,,,GenericAgent-gpt-4o-mini-2024-07-18_on_webmall.Webmall_Best_Fit_Specific_Task10_24,True,,,31,10,20,eab01f23-c61d-4bbf-8c95-e074166744be,(),True,False,50,0.0,0,51,20300,406,756,21,50,1,602,17,593,62,1809405,58935,299586,6851,1218786,29662,50,1,0.0,0.0,0,0,1415239,32314,4896,117,0.21522345,0.0049143,1413976,32216,190.3709397315979,13.187402248382568,136.5089201927185,5.031653881072998,False,True,
webmall.Webmall_Best_Fit_Specific_Task11,GenericAgent-gpt-4o-mini-2024-07-18,webmall,8,/mnt/c/Avani/Master_Thesis_Webmall/WebMall/task_result/2025-08-20_18-39-13_genericagent-gpt-4o-mini-2024-07-18-on-webmall-basic-v0-7-ax/2025-08-20_18-39-21_GenericAgent-gpt-4o-mini-2024-07-18_on_webmall.Webmall_Best_Fit_Specific_Task11_13,gpt-4o-mini-2024-07-18,128000,128000,16384,0.1,True,False,True,False,True,True,True,True,False,True,True,False,pruned_html,False,False,True,True,False,False,auto,False,False,"('webarena',)",False,False,True,off,False,False,,,False,False,True,False,True,True,True,False,60000,True,,True,20,,4,13,50,True,False,False,,,,,GenericAgent-gpt-4o-mini-2024-07-18_on_webmall.Webmall_Best_Fit_Specific_Task11_13,True,,,32,10,20,94d27752-20ef-4e67-abee-c93df6ea9dc8,(),True,False,50,0.0,0,51,19650,393,762,21,50,1,648,19,3076,72,1813961,58944,298274,6851,1186291,29662,50,1,0.0,0.0,0,0,1378614,32332,4833,106,0.20969190000000001,0.0049086,1376797,32192,277.4217472076416,16.67823553085327,186.09733414649963,8.872891902923584,False,True,
