env.task_name,agent.agent_name,env.benchmark,index,exp_dir,agent.chat_model.model_name,agent.chat_model.max_total_tokens,agent.chat_model.max_input_tokens,agent.chat_model.max_new_tokens,agent.chat_model.temperature,agent.chat_model.vision_support,agent.chat_model.log_probs,agent.flags.obs.use_html,agent.flags.obs.use_ax_tree,agent.flags.obs.use_tabs,agent.flags.obs.use_focused_element,agent.flags.obs.use_error_logs,agent.flags.obs.use_history,agent.flags.obs.use_past_error_logs,agent.flags.obs.use_action_history,agent.flags.obs.use_think_history,agent.flags.obs.use_diff,agent.flags.obs.html_type,agent.flags.obs.use_screenshot,agent.flags.obs.use_som,agent.flags.obs.extract_visible_tag,agent.flags.obs.extract_clickable_tag,agent.flags.obs.extract_coords,agent.flags.obs.filter_visible_elements_only,agent.flags.obs.openai_vision_detail,agent.flags.obs.filter_with_bid_only,agent.flags.obs.filter_som_only,agent.flags.action.action_set.subsets,agent.flags.action.action_set.multiaction,agent.flags.action.action_set.strict,agent.flags.action.action_set.retry_with_force,agent.flags.action.action_set.demo_mode,agent.flags.action.long_description,agent.flags.action.individual_examples,agent.flags.action.multi_actions,agent.flags.action.is_strict,agent.flags.use_plan,agent.flags.use_criticise,agent.flags.use_thinking,agent.flags.use_memory,agent.flags.use_concrete_example,agent.flags.use_abstract_example,agent.flags.use_hints,agent.flags.enable_chat,agent.flags.max_prompt_tokens,agent.flags.be_cautious,agent.flags.extra_instructions,agent.flags.add_missparsed_messages,agent.flags.max_trunc_itr,agent.flags.flag_group,agent.max_retry,env.task_seed,env.max_steps,env.headless,env.record_video,env.wait_for_user_message,env.viewport,env.slow_mo,env.storage_state,env.task_kwargs,exp_name,enable_debug,err_msg,stack_trace,order,logging_level,logging_level_stdout,exp_id,depends_on,save_screenshot,save_som,n_steps,cum_reward,cum_raw_reward,stats.cum_steps,stats.cum_n_token_goal,stats.max_n_token_goal,stats.cum_n_token_url,stats.max_n_token_url,stats.cum_n_token_focused_element_bid,stats.max_n_token_focused_element_bid,stats.cum_n_token_last_action,stats.max_n_token_last_action,stats.cum_n_token_last_action_error,stats.max_n_token_last_action_error,stats.cum_n_token_dom_txt,stats.max_n_token_dom_txt,stats.cum_n_token_axtree_txt,stats.max_n_token_axtree_txt,stats.cum_n_token_pruned_html,stats.max_n_token_pruned_html,stats.cum_n_retry_llm,stats.max_n_retry_llm,stats.cum_n_retry,stats.max_n_retry,stats.cum_busted_retry,stats.max_busted_retry,stats.cum_input_tokens,stats.max_input_tokens,stats.cum_output_tokens,stats.max_output_tokens,stats.cum_cost,stats.max_cost,stats.cum_n_token_agent_messages,stats.max_n_token_agent_messages,stats.cum_step_elapsed,stats.max_step_elapsed,stats.cum_agent_elapsed,stats.max_agent_elapsed,terminated,truncated,err_key
webmall.Webmall_Add_To_Cart_Task1,GenericAgent-gpt-4.1-2025-04-14,webmall,5,/mnt/c/Avani/Master_Thesis_Webmall/WebMall/task_result/2025-09-01_11-21-37_genericagent-gpt-4-1-2025-04-14-on-webmall-basic-v0-7-ax/2025-09-01_11-21-41_GenericAgent-gpt-4.1-2025-04-14_on_webmall.Webmall_Add_To_Cart_Task1_8,gpt-4.1-2025-04-14,1047576,1047576,32768,0.1,True,False,False,True,True,True,True,True,False,True,True,False,pruned_html,False,False,True,True,False,False,auto,False,False,"('webarena',)",False,False,True,off,False,False,,,False,False,True,False,True,True,True,False,60000,True,,True,20,,4,8,50,True,False,False,,,,,GenericAgent-gpt-4.1-2025-04-14_on_webmall.Webmall_Add_To_Cart_Task1_8,True,,,33,10,20,eae66649-2d86-48d7-aa5f-ea735dd91c7a,(),True,False,17,1.0,0,18,6902,406,416,56,17,1,188,18,0,0,705291,141506,54639,6886,278268,29675,17,1,0.0,0.0,0,0,88441,8925,1548,113,0.18926599999999996,0.018465999999999996,90311,9045,133.024423122406,20.580594301223755,56.90185856819153,4.467957258224487,True,False,
webmall.Webmall_Add_To_Cart_Task2,GenericAgent-gpt-4.1-2025-04-14,webmall,6,/mnt/c/Avani/Master_Thesis_Webmall/WebMall/task_result/2025-09-01_11-21-37_genericagent-gpt-4-1-2025-04-14-on-webmall-basic-v0-7-ax/2025-09-01_11-21-41_GenericAgent-gpt-4.1-2025-04-14_on_webmall.Webmall_Add_To_Cart_Task2_25,gpt-4.1-2025-04-14,1047576,1047576,32768,0.1,True,False,False,True,True,True,True,True,False,True,True,False,pruned_html,False,False,True,True,False,False,auto,False,False,"('webarena',)",False,False,True,off,False,False,,,False,False,True,False,True,True,True,False,60000,True,,True,20,,4,25,50,True,False,False,,,,,GenericAgent-gpt-4.1-2025-04-14_on_webmall.Webmall_Add_To_Cart_Task2_25,True,,,34,10,20,f1ebcad3-83c1-4360-945e-595a0ec34226,(),True,False,17,0.9,0,18,6987,411,443,56,17,1,323,118,0,0,744699,141485,54962,6898,283861,29681,17,1,0.0,0.0,0,0,90742,9034,2072,327,0.19805999999999999,0.018708000000000002,93151,9155,82.66788625717163,13.5373854637146,72.04426407814026,9.449886083602905,True,False,
webmall.Webmall_Add_To_Cart_Task3,GenericAgent-gpt-4.1-2025-04-14,webmall,7,/mnt/c/Avani/Master_Thesis_Webmall/WebMall/task_result/2025-09-01_11-21-37_genericagent-gpt-4-1-2025-04-14-on-webmall-basic-v0-7-ax/2025-09-01_11-21-41_GenericAgent-gpt-4.1-2025-04-14_on_webmall.Webmall_Add_To_Cart_Task3_1,gpt-4.1-2025-04-14,1047576,1047576,32768,0.1,True,False,False,True,True,True,True,True,False,True,True,False,pruned_html,False,False,True,True,False,False,auto,False,False,"('webarena',)",False,False,True,off,False,False,,,False,False,True,False,True,True,True,False,60000,True,,True,20,,4,1,50,True,False,False,,,,,GenericAgent-gpt-4.1-2025-04-14_on_webmall.Webmall_Add_To_Cart_Task3_1,True,,,35,10,20,688bdaec-c493-4f0f-a1db-041b30b19e74,(),True,False,21,0.9,0,22,8421,401,503,60,21,1,313,130,24,24,666532,58962,57087,6880,287941,29672,21,1,0.0,0.0,0,0,109040,9438,2401,372,0.237288,0.01946,111776,9556,99.11798906326294,13.569320678710938,77.71137475967407,10.789552688598633,True,False,
webmall.Webmall_Add_To_Cart_Task4,GenericAgent-gpt-4.1-2025-04-14,webmall,8,/mnt/c/Avani/Master_Thesis_Webmall/WebMall/task_result/2025-09-01_11-21-37_genericagent-gpt-4-1-2025-04-14-on-webmall-basic-v0-7-ax/2025-09-01_11-21-41_GenericAgent-gpt-4.1-2025-04-14_on_webmall.Webmall_Add_To_Cart_Task4_19,gpt-4.1-2025-04-14,1047576,1047576,32768,0.1,True,False,False,True,True,True,True,True,False,True,True,False,pruned_html,False,False,True,True,False,False,auto,False,False,"('webarena',)",False,False,True,off,False,False,,,False,False,True,False,True,True,True,False,60000,True,,True,20,,4,19,50,True,False,False,,,,,GenericAgent-gpt-4.1-2025-04-14_on_webmall.Webmall_Add_To_Cart_Task4_19,True,,,36,10,20,6d5bc61d-3f7b-4ce4-bff4-d3373dbfab7e,(),True,False,17,1.0,0,18,6936,408,545,72,17,1,259,70,24,24,661685,64843,54630,6890,282922,29677,17,1,0.0,0.0,0,0,90310,9038,1841,242,0.19534799999999997,0.018675999999999998,92475,9157,111.31829905509949,23.09764862060547,55.22968792915344,7.038997650146484,True,False,
webmall.Webmall_Add_To_Cart_Task5,GenericAgent-gpt-4.1-2025-04-14,webmall,9,/mnt/c/Avani/Master_Thesis_Webmall/WebMall/task_result/2025-09-01_11-21-37_genericagent-gpt-4-1-2025-04-14-on-webmall-basic-v0-7-ax/2025-09-01_11-21-41_GenericAgent-gpt-4.1-2025-04-14_on_webmall.Webmall_Add_To_Cart_Task5_27,gpt-4.1-2025-04-14,1047576,1047576,32768,0.1,True,False,False,True,True,True,True,True,False,True,True,False,pruned_html,False,False,True,True,False,False,auto,False,False,"('webarena',)",False,False,True,off,False,False,,,False,False,True,False,True,True,True,False,60000,True,,True,20,,4,27,50,True,False,False,,,,,GenericAgent-gpt-4.1-2025-04-14_on_webmall.Webmall_Add_To_Cart_Task5_27,True,,,37,10,20,e1c6560d-623d-43e0-9eb5-9b89872b114e,(),True,False,20,1.0,0,21,8080,404,601,58,20,1,432,120,24,24,715932,58950,62473,6884,317457,29674,20,1,0.0,0.0,0,0,107929,9026,2232,193,0.23371399999999998,0.018595999999999998,110859,9153,128.82859802246094,16.653655529022217,67.28878259658813,8.290557146072388,True,False,
webmall.Webmall_Add_To_Cart_Task6,GenericAgent-gpt-4.1-2025-04-14,webmall,10,/mnt/c/Avani/Master_Thesis_Webmall/WebMall/task_result/2025-09-01_11-21-37_genericagent-gpt-4-1-2025-04-14-on-webmall-basic-v0-7-ax/2025-09-01_11-21-41_GenericAgent-gpt-4.1-2025-04-14_on_webmall.Webmall_Add_To_Cart_Task6_6,gpt-4.1-2025-04-14,1047576,1047576,32768,0.1,True,False,False,True,True,True,True,True,False,True,True,False,pruned_html,False,False,True,True,False,False,auto,False,False,"('webarena',)",False,False,True,off,False,False,,,False,False,True,False,True,True,True,False,60000,True,,True,20,,4,6,50,True,False,False,,,,,GenericAgent-gpt-4.1-2025-04-14_on_webmall.Webmall_Add_To_Cart_Task6_6,True,,,38,10,20,ca2e8cdb-69d5-4199-bd62-c69bf06293ba,(),True,False,19,1.0,0,20,7828,412,462,57,19,1,287,120,24,24,629884,58964,56262,6876,285404,29670,19,1,0.0,0.0,0,0,100350,9207,2149,330,0.217892,0.018918,103286,9338,94.55321407318115,18.373111248016357,75.1519103050232,11.97262191772461,True,False,
webmall.Webmall_Add_To_Cart_Task7,GenericAgent-gpt-4.1-2025-04-14,webmall,11,/mnt/c/Avani/Master_Thesis_Webmall/WebMall/task_result/2025-09-01_11-21-37_genericagent-gpt-4-1-2025-04-14-on-webmall-basic-v0-7-ax/2025-09-01_11-21-41_GenericAgent-gpt-4.1-2025-04-14_on_webmall.Webmall_Add_To_Cart_Task7_7,gpt-4.1-2025-04-14,1047576,1047576,32768,0.1,True,False,False,True,True,True,True,True,False,True,True,False,pruned_html,False,False,True,True,False,False,auto,False,False,"('webarena',)",False,False,True,off,False,False,,,False,False,True,False,True,True,True,False,60000,True,,True,20,,4,7,50,True,False,False,,,,,GenericAgent-gpt-4.1-2025-04-14_on_webmall.Webmall_Add_To_Cart_Task7_7,True,,,39,10,20,6ee84504-5d16-4abd-bcfb-50d142b521e8,(),True,False,17,0.8,0,18,6834,402,375,37,17,1,172,17,0,0,617900,58957,49080,6878,258108,29671,17,1,0.0,0.0,0,0,81955,8942,1446,118,0.17547799999999997,0.018428,83683,9054,74.59344339370728,9.003838300704956,49.97629404067993,5.901274681091309,True,False,
webmall.Webmall_Best_Fit_Specific_Task1,GenericAgent-gpt-4.1-2025-04-14,webmall,14,/mnt/c/Avani/Master_Thesis_Webmall/WebMall/task_result/2025-09-01_11-21-37_genericagent-gpt-4-1-2025-04-14-on-webmall-basic-v0-7-ax/2025-09-01_11-21-41_GenericAgent-gpt-4.1-2025-04-14_on_webmall.Webmall_Best_Fit_Specific_Task1_27,gpt-4.1-2025-04-14,1047576,1047576,32768,0.1,True,False,False,True,True,True,True,True,False,True,True,False,pruned_html,False,False,True,True,False,False,auto,False,False,"('webarena',)",False,False,True,off,False,False,,,False,False,True,False,True,True,True,False,60000,True,,True,20,,4,27,50,True,False,False,,,,,GenericAgent-gpt-4.1-2025-04-14_on_webmall.Webmall_Best_Fit_Specific_Task1_27,True,,,22,10,20,65e121ab-bf5b-4e96-85ed-0608ba02381f,(),True,False,19,0.4,0,20,7334,386,439,37,19,1,191,40,24,24,659125,58945,62127,6851,324389,29755,19,1,0.0,0.0,0,0,101796,8781,1911,151,0.21888000000000002,0.018137999999999998,104681,8897,117.41857957839966,19.601874828338623,60.8019814491272,5.307081699371338,True,False,
webmall.Webmall_Best_Fit_Specific_Task10,GenericAgent-gpt-4.1-2025-04-14,webmall,12,/mnt/c/Avani/Master_Thesis_Webmall/WebMall/task_result/2025-09-01_11-21-37_genericagent-gpt-4-1-2025-04-14-on-webmall-basic-v0-7-ax/2025-09-01_11-21-41_GenericAgent-gpt-4.1-2025-04-14_on_webmall.Webmall_Best_Fit_Specific_Task10_24,gpt-4.1-2025-04-14,1047576,1047576,32768,0.1,True,False,False,True,True,True,True,True,False,True,True,False,pruned_html,False,False,True,True,False,False,auto,False,False,"('webarena',)",False,False,True,off,False,False,,,False,False,True,False,True,True,True,False,60000,True,,True,20,,4,24,50,True,False,False,,,,,GenericAgent-gpt-4.1-2025-04-14_on_webmall.Webmall_Best_Fit_Specific_Task10_24,True,,,31,10,20,8d15e0ea-e26a-4e6b-84d3-3cbeb2e21ad3,(),True,False,44,0.1,0,45,17864,406,1077,62,44,1,374,82,133,133,2466734,79011,224985,7926,1192982,43159,44,1,0.0,0.0,0,0,391725,13107,5056,288,0.8238979999999998,0.027069999999999997,398428,13260,260.08572268486023,21.57644271850586,177.23967146873474,10.256719827651978,True,False,
webmall.Webmall_Best_Fit_Specific_Task11,GenericAgent-gpt-4.1-2025-04-14,webmall,13,/mnt/c/Avani/Master_Thesis_Webmall/WebMall/task_result/2025-09-01_11-21-37_genericagent-gpt-4-1-2025-04-14-on-webmall-basic-v0-7-ax/2025-09-01_11-21-41_GenericAgent-gpt-4.1-2025-04-14_on_webmall.Webmall_Best_Fit_Specific_Task11_13,gpt-4.1-2025-04-14,1047576,1047576,32768,0.1,True,False,False,True,True,True,True,True,False,True,True,False,pruned_html,False,False,True,True,False,False,auto,False,False,"('webarena',)",False,False,True,off,False,False,,,False,False,True,False,True,True,True,False,60000,True,,True,20,,4,13,50,True,False,False,,,,,GenericAgent-gpt-4.1-2025-04-14_on_webmall.Webmall_Best_Fit_Specific_Task11_13,True,,,32,10,20,97bdb855-2f49-46dd-b3aa-5843690c388a,(),True,False,50,0.0,0,51,19650,393,2330,62,50,1,383,53,24,24,1952695,58913,204655,7425,982419,33643,50,1,0.0,0.0,0,0,419334,13432,5722,206,0.8844439999999999,0.027624,426405,13580,319.8500761985779,19.969250202178955,200.95750331878662,8.688566446304321,False,True,
