experiment_id,task_id,goal_description,achieved,weight
2025-08-22_13-49-29_GenericAgent-gpt-4,1-2025-04-14_on_webmall,answer1,False,0.07272727272727274
2025-08-22_13-49-29_GenericAgent-gpt-4,1-2025-04-14_on_webmall,answer2,False,0.07272727272727274
2025-08-22_13-49-29_GenericAgent-gpt-4,1-2025-04-14_on_webmall,answer3,False,0.07272727272727274
2025-08-22_13-49-29_GenericAgent-gpt-4,1-2025-04-14_on_webmall,answer4,False,0.07272727272727274
2025-08-22_13-49-29_GenericAgent-gpt-4,1-2025-04-14_on_webmall,answer5,False,0.07272727272727274
2025-08-22_13-49-29_GenericAgent-gpt-4,1-2025-04-14_on_webmall,answer6,False,0.07272727272727274
2025-08-22_13-49-29_GenericAgent-gpt-4,1-2025-04-14_on_webmall,answer7,False,0.07272727272727274
2025-08-22_13-49-29_GenericAgent-gpt-4,1-2025-04-14_on_webmall,answer8,False,0.07272727272727274
2025-08-22_13-49-29_GenericAgent-gpt-4,1-2025-04-14_on_webmall,answer9,False,0.07272727272727274
2025-08-22_13-49-29_GenericAgent-gpt-4,1-2025-04-14_on_webmall,answer10,False,0.07272727272727274
2025-08-22_13-49-29_GenericAgent-gpt-4,1-2025-04-14_on_webmall,answer11,False,0.07272727272727274
2025-08-22_13-49-29_GenericAgent-gpt-4,1-2025-04-14_on_webmall,visit_product_xcase.co.uk_516,False,0.018181818181818184
2025-08-22_13-49-29_GenericAgent-gpt-4,1-2025-04-14_on_webmall,visit_product_memorysmithcomputing.uk_38,False,0.018181818181818184
2025-08-22_13-49-29_GenericAgent-gpt-4,1-2025-04-14_on_webmall,visit_product_memorysmithcomputing.uk_50,False,0.018181818181818184
2025-08-22_13-49-29_GenericAgent-gpt-4,1-2025-04-14_on_webmall,visit_product_memorysmithcomputing.uk_172,False,0.018181818181818184
2025-08-22_13-49-29_GenericAgent-gpt-4,1-2025-04-14_on_webmall,visit_product_memorysmithcomputing.uk_371,False,0.018181818181818184
2025-08-22_13-49-29_GenericAgent-gpt-4,1-2025-04-14_on_webmall,visit_product_memorysmithcomputing.uk_411,False,0.018181818181818184
2025-08-22_13-49-29_GenericAgent-gpt-4,1-2025-04-14_on_webmall,visit_product_kovendor.co.uk_128,False,0.018181818181818184
2025-08-22_13-49-29_GenericAgent-gpt-4,1-2025-04-14_on_webmall,visit_product_kovendor.co.uk_164,False,0.018181818181818184
2025-08-22_13-49-29_GenericAgent-gpt-4,1-2025-04-14_on_webmall,visit_product_kovendor.co.uk_212,False,0.018181818181818184
2025-08-22_13-49-29_GenericAgent-gpt-4,1-2025-04-14_on_webmall,visit_product_kovendor.co.uk_369,False,0.018181818181818184
2025-08-22_13-49-29_GenericAgent-gpt-4,1-2025-04-14_on_webmall,visit_product_rog.co.uk_129,False,0.018181818181818184
