env.task_name,agent.agent_name,env.benchmark,index,exp_dir,agent.chat_model.model_name,agent.chat_model.max_total_tokens,agent.chat_model.max_input_tokens,agent.chat_model.max_new_tokens,agent.chat_model.temperature,agent.chat_model.vision_support,agent.chat_model.log_probs,agent.flags.obs.use_html,agent.flags.obs.use_ax_tree,agent.flags.obs.use_tabs,agent.flags.obs.use_focused_element,agent.flags.obs.use_error_logs,agent.flags.obs.use_history,agent.flags.obs.use_past_error_logs,agent.flags.obs.use_action_history,agent.flags.obs.use_think_history,agent.flags.obs.use_diff,agent.flags.obs.html_type,agent.flags.obs.use_screenshot,agent.flags.obs.use_som,agent.flags.obs.extract_visible_tag,agent.flags.obs.extract_clickable_tag,agent.flags.obs.extract_coords,agent.flags.obs.filter_visible_elements_only,agent.flags.obs.openai_vision_detail,agent.flags.obs.filter_with_bid_only,agent.flags.obs.filter_som_only,agent.flags.action.action_set.subsets,agent.flags.action.action_set.multiaction,agent.flags.action.action_set.strict,agent.flags.action.action_set.retry_with_force,agent.flags.action.action_set.demo_mode,agent.flags.action.long_description,agent.flags.action.individual_examples,agent.flags.action.multi_actions,agent.flags.action.is_strict,agent.flags.use_plan,agent.flags.use_criticise,agent.flags.use_thinking,agent.flags.use_memory,agent.flags.use_concrete_example,agent.flags.use_abstract_example,agent.flags.use_hints,agent.flags.enable_chat,agent.flags.max_prompt_tokens,agent.flags.be_cautious,agent.flags.extra_instructions,agent.flags.add_missparsed_messages,agent.flags.max_trunc_itr,agent.flags.flag_group,agent.max_retry,env.task_seed,env.max_steps,env.headless,env.record_video,env.wait_for_user_message,env.viewport,env.slow_mo,env.storage_state,env.task_kwargs,exp_name,enable_debug,err_msg,stack_trace,order,logging_level,logging_level_stdout,exp_id,depends_on,save_screenshot,save_som,n_steps,cum_reward,cum_raw_reward,stats.cum_steps,stats.cum_n_token_goal,stats.max_n_token_goal,stats.cum_n_token_url,stats.max_n_token_url,stats.cum_n_token_focused_element_bid,stats.max_n_token_focused_element_bid,stats.cum_n_token_last_action,stats.max_n_token_last_action,stats.cum_n_token_last_action_error,stats.max_n_token_last_action_error,stats.cum_n_token_dom_txt,stats.max_n_token_dom_txt,stats.cum_n_token_axtree_txt,stats.max_n_token_axtree_txt,stats.cum_n_token_pruned_html,stats.max_n_token_pruned_html,stats.cum_n_retry_llm,stats.max_n_retry_llm,stats.cum_n_retry,stats.max_n_retry,stats.cum_busted_retry,stats.max_busted_retry,stats.cum_input_tokens,stats.max_input_tokens,stats.cum_output_tokens,stats.max_output_tokens,stats.cum_cost,stats.max_cost,stats.cum_n_token_agent_messages,stats.max_n_token_agent_messages,stats.cum_step_elapsed,stats.max_step_elapsed,stats.cum_agent_elapsed,stats.max_agent_elapsed,terminated,truncated,err_key
webmall.Webmall_Add_To_Cart_Task1,GenericAgent-gpt-4.1-mini-2025-04-14,webmall,0,/mnt/c/Avani/Master_Thesis_Webmall/WebMall/task_result/2025-08-19_12-44-53_genericagent-gpt-4-1-mini-2025-04-14-on-webmall-basic-v0-7-ax/2025-08-19_12-45-02_GenericAgent-gpt-4.1-mini-2025-04-14_on_webmall.Webmall_Add_To_Cart_Task1_8,gpt-4.1-mini-2025-04-14,1047576,1047576,32768,0.1,True,False,True,True,True,True,True,True,False,True,True,False,pruned_html,False,False,True,True,False,False,auto,False,False,"('webarena',)",False,False,True,off,False,False,,,False,False,True,False,True,True,True,False,60000,True,,True,20,,4,8,50,True,False,False,,,,,GenericAgent-gpt-4.1-mini-2025-04-14_on_webmall.Webmall_Add_To_Cart_Task1_8,True,,,33,10,20,91fc5add-258b-42d0-8062-cedb69522317,(),True,False,25,1.0,0,26,10150,406,636,56,25,1,528,118,65,41,861852,141514,71680,6886,357720,29675,25,1,2.0,1.0,0,0,542456,55730,2573,301,0.22109920000000005,0.022639200000000005,492859,36465,250.81213521957397,26.58725905418396,119.24538946151733,12.371628046035767,True,False,
webmall.Webmall_Add_To_Cart_Task2,GenericAgent-gpt-4.1-mini-2025-04-14,webmall,1,/mnt/c/Avani/Master_Thesis_Webmall/WebMall/task_result/2025-08-19_12-44-53_genericagent-gpt-4-1-mini-2025-04-14-on-webmall-basic-v0-7-ax/2025-08-19_12-45-02_GenericAgent-gpt-4.1-mini-2025-04-14_on_webmall.Webmall_Add_To_Cart_Task2_25,gpt-4.1-mini-2025-04-14,1047576,1047576,32768,0.1,True,False,True,True,True,True,True,True,False,True,True,False,pruned_html,False,False,True,True,False,False,auto,False,False,"('webarena',)",False,False,True,off,False,False,,,False,False,True,False,True,True,True,False,60000,True,,True,20,,4,25,50,True,False,False,,,,,GenericAgent-gpt-4.1-mini-2025-04-14_on_webmall.Webmall_Add_To_Cart_Task2_25,True,,,34,10,20,df178111-95ee-4572-bee8-fe08ad4b2fb3,(),True,False,41,1.0,0,42,16851,411,1054,59,41,1,587,98,436,94,2318441,141486,176753,6898,927261,34174,41,1,1.0,1.0,0,0,1279582,62913,4528,285,0.5190776000000001,0.025499600000000004,1249980,45883,326.5928795337677,17.58345103263855,242.35675716400146,18.85709309577942,True,False,
webmall.Webmall_Add_To_Cart_Task3,GenericAgent-gpt-4.1-mini-2025-04-14,webmall,2,/mnt/c/Avani/Master_Thesis_Webmall/WebMall/task_result/2025-08-19_12-44-53_genericagent-gpt-4-1-mini-2025-04-14-on-webmall-basic-v0-7-ax/2025-08-19_12-45-02_GenericAgent-gpt-4.1-mini-2025-04-14_on_webmall.Webmall_Add_To_Cart_Task3_1,gpt-4.1-mini-2025-04-14,1047576,1047576,32768,0.1,True,False,True,True,True,True,True,True,False,True,True,False,pruned_html,False,False,True,True,False,False,auto,False,False,"('webarena',)",False,False,True,off,False,False,,,False,False,True,False,True,True,True,False,60000,True,,True,20,,4,1,50,True,False,False,,,,,GenericAgent-gpt-4.1-mini-2025-04-14_on_webmall.Webmall_Add_To_Cart_Task3_1,True,,,35,10,20,8e8abb29-1434-4a73-b1a7-2e09086b7171,(),True,False,21,0.9,0,22,8421,401,503,60,21,1,312,130,113,41,666583,58951,57083,6880,287923,29672,21,1,0.0,0.0,0,0,394537,36757,2103,317,0.1611796,0.014816400000000002,395405,36616,187.50238966941833,15.65707802772522,89.23337531089783,6.766124725341797,True,False,
webmall.Webmall_Add_To_Cart_Task4,GenericAgent-gpt-4.1-mini-2025-04-14,webmall,3,/mnt/c/Avani/Master_Thesis_Webmall/WebMall/task_result/2025-08-19_12-44-53_genericagent-gpt-4-1-mini-2025-04-14-on-webmall-basic-v0-7-ax/2025-08-19_12-45-02_GenericAgent-gpt-4.1-mini-2025-04-14_on_webmall.Webmall_Add_To_Cart_Task4_19,gpt-4.1-mini-2025-04-14,1047576,1047576,32768,0.1,True,False,True,True,True,True,True,True,False,True,True,False,pruned_html,False,False,True,True,False,False,auto,False,False,"('webarena',)",False,False,True,off,False,False,,,False,False,True,False,True,True,True,False,60000,True,,True,20,,4,19,50,True,False,False,,,,,GenericAgent-gpt-4.1-mini-2025-04-14_on_webmall.Webmall_Add_To_Cart_Task4_19,True,,,36,10,20,88762918-15b5-4e84-a518-6bf0f0bb2b4d,(),True,False,17,1.0,0,18,6936,408,545,72,17,1,259,70,113,41,661245,64831,54114,6890,282458,29677,17,1,0.0,0.0,0,0,372392,36540,1705,257,0.1516848,0.0147328,373028,36400,137.67521834373474,12.196779012680054,78.70942521095276,11.882777452468872,True,False,
webmall.Webmall_Add_To_Cart_Task5,GenericAgent-gpt-4.1-mini-2025-04-14,webmall,4,/mnt/c/Avani/Master_Thesis_Webmall/WebMall/task_result/2025-08-19_12-44-53_genericagent-gpt-4-1-mini-2025-04-14-on-webmall-basic-v0-7-ax/2025-08-19_12-45-02_GenericAgent-gpt-4.1-mini-2025-04-14_on_webmall.Webmall_Add_To_Cart_Task5_27,gpt-4.1-mini-2025-04-14,1047576,1047576,32768,0.1,True,False,True,True,True,True,True,True,False,True,True,False,pruned_html,False,False,True,True,False,False,auto,False,False,"('webarena',)",False,False,True,off,False,False,,,False,False,True,False,True,True,True,False,60000,True,,True,20,,4,27,50,True,False,False,,,,,GenericAgent-gpt-4.1-mini-2025-04-14_on_webmall.Webmall_Add_To_Cart_Task5_27,True,,,37,10,20,97847a38-6374-40f6-8dfe-711b2683e91d,(),True,False,22,1.0,0,23,8888,404,542,58,22,1,313,120,96,24,682756,58949,57936,6884,298108,29674,22,1,0.0,0.0,0,0,409800,36943,2097,262,0.1672752,0.014873200000000001,411386,36814,194.15104866027832,12.453757524490356,89.74110412597656,10.915672779083252,True,False,
webmall.Webmall_Add_To_Cart_Task6,GenericAgent-gpt-4.1-mini-2025-04-14,webmall,5,/mnt/c/Avani/Master_Thesis_Webmall/WebMall/task_result/2025-08-19_12-44-53_genericagent-gpt-4-1-mini-2025-04-14-on-webmall-basic-v0-7-ax/2025-08-19_12-45-02_GenericAgent-gpt-4.1-mini-2025-04-14_on_webmall.Webmall_Add_To_Cart_Task6_6,gpt-4.1-mini-2025-04-14,1047576,1047576,32768,0.1,True,False,True,True,True,True,True,True,False,True,True,False,pruned_html,False,False,True,True,False,False,auto,False,False,"('webarena',)",False,False,True,off,False,False,,,False,False,True,False,True,True,True,False,60000,True,,True,20,,4,6,50,True,False,False,,,,,GenericAgent-gpt-4.1-mini-2025-04-14_on_webmall.Webmall_Add_To_Cart_Task6_6,True,,,38,10,20,3c53c094-9795-4752-927c-75c5ffcf0cfa,(),True,False,20,1.0,0,21,8240,412,491,57,20,1,326,120,89,41,630640,58946,56751,6894,286090,29679,20,1,0.0,0.0,0,0,391184,36761,2097,355,0.15982880000000005,0.014826,392556,36641,171.16065502166748,21.916407823562622,88.9161331653595,7.650964975357056,True,False,
webmall.Webmall_Add_To_Cart_Task7,GenericAgent-gpt-4.1-mini-2025-04-14,webmall,6,/mnt/c/Avani/Master_Thesis_Webmall/WebMall/task_result/2025-08-19_12-44-53_genericagent-gpt-4-1-mini-2025-04-14-on-webmall-basic-v0-7-ax/2025-08-19_12-45-02_GenericAgent-gpt-4.1-mini-2025-04-14_on_webmall.Webmall_Add_To_Cart_Task7_7,gpt-4.1-mini-2025-04-14,1047576,1047576,32768,0.1,True,False,True,True,True,True,True,True,False,True,True,False,pruned_html,False,False,True,True,False,False,auto,False,False,"('webarena',)",False,False,True,off,False,False,,,False,False,True,False,True,True,True,False,60000,True,,True,20,,4,7,50,True,False,False,,,,,GenericAgent-gpt-4.1-mini-2025-04-14_on_webmall.Webmall_Add_To_Cart_Task7_7,True,,,39,10,20,65043468-2796-4271-acd7-8cdbfb6912de,(),True,False,20,0.8,0,21,8040,402,384,37,20,1,236,62,24,24,618083,58950,49201,6878,258156,29671,20,1,0.0,0.0,0,0,349773,36589,1559,156,0.14240360000000002,0.014742800000000002,350400,36447,168.66662287712097,22.0263934135437,68.47124242782593,6.569045543670654,True,False,
webmall.Webmall_Best_Fit_Specific_Task1,GenericAgent-gpt-4.1-mini-2025-04-14,webmall,9,/mnt/c/Avani/Master_Thesis_Webmall/WebMall/task_result/2025-08-19_12-44-53_genericagent-gpt-4-1-mini-2025-04-14-on-webmall-basic-v0-7-ax/2025-08-19_12-45-02_GenericAgent-gpt-4.1-mini-2025-04-14_on_webmall.Webmall_Best_Fit_Specific_Task1_27,gpt-4.1-mini-2025-04-14,1047576,1047576,32768,0.1,True,False,True,True,True,True,True,True,False,True,True,False,pruned_html,False,False,True,True,False,False,auto,False,False,"('webarena',)",False,False,True,off,False,False,,,False,False,True,False,True,True,True,False,60000,True,,True,20,,4,27,50,True,False,False,,,,,GenericAgent-gpt-4.1-mini-2025-04-14_on_webmall.Webmall_Best_Fit_Specific_Task1_27,True,,,22,10,20,53e72b72-63e5-49c1-81c7-7d4e4a1a729d,(),True,False,33,0.4,0,34,12738,386,796,62,33,1,308,67,360,92,1202163,58958,92028,6876,485708,29670,33,1,1.0,1.0,0,0,699298,54996,3294,268,0.28498960000000007,0.022409600000000002,673053,37255,141.58405661582947,8.561025381088257,90.20892667770386,6.104648590087891,True,False,
webmall.Webmall_Best_Fit_Specific_Task10,GenericAgent-gpt-4.1-mini-2025-04-14,webmall,7,/mnt/c/Avani/Master_Thesis_Webmall/WebMall/task_result/2025-08-19_12-44-53_genericagent-gpt-4-1-mini-2025-04-14-on-webmall-basic-v0-7-ax/2025-08-19_12-45-02_GenericAgent-gpt-4.1-mini-2025-04-14_on_webmall.Webmall_Best_Fit_Specific_Task10_24,gpt-4.1-mini-2025-04-14,1047576,1047576,32768,0.1,True,False,True,True,True,True,True,True,False,True,True,False,pruned_html,False,False,True,True,False,False,auto,False,False,"('webarena',)",False,False,True,off,False,False,,,False,False,True,False,True,True,True,False,60000,True,,True,20,,4,24,50,True,False,False,,,,,GenericAgent-gpt-4.1-mini-2025-04-14_on_webmall.Webmall_Best_Fit_Specific_Task10_24,True,,,31,10,20,450f5db5-8a34-4966-b04b-8fdecef473c6,(),True,False,33,0.0,0,34,13398,406,831,44,33,1,1822,562,113,41,1228534,59553,148684,7799,677392,33567,33,1,2.0,1.0,0,0,1037424,74086,6167,724,0.4248368,0.029855200000000005,974389,43159,147.0813820362091,25.329291582107544,192.20956230163574,22.185875177383423,True,False,
webmall.Webmall_Best_Fit_Specific_Task11,GenericAgent-gpt-4.1-mini-2025-04-14,webmall,8,/mnt/c/Avani/Master_Thesis_Webmall/WebMall/task_result/2025-08-19_12-44-53_genericagent-gpt-4-1-mini-2025-04-14-on-webmall-basic-v0-7-ax/2025-08-19_12-45-02_GenericAgent-gpt-4.1-mini-2025-04-14_on_webmall.Webmall_Best_Fit_Specific_Task11_13,gpt-4.1-mini-2025-04-14,1047576,1047576,32768,0.1,True,False,True,True,True,True,True,True,False,True,True,False,pruned_html,False,False,True,True,False,False,auto,False,False,"('webarena',)",False,False,True,off,False,False,,,False,False,True,False,True,True,True,False,60000,True,,True,20,,4,13,50,True,False,False,,,,,GenericAgent-gpt-4.1-mini-2025-04-14_on_webmall.Webmall_Best_Fit_Specific_Task11_13,True,,,32,10,20,91156e33-85f8-45c4-a716-dba743286707,(),True,False,50,0.0,0,51,19650,393,1893,61,50,1,330,17,89,41,2040769,74212,204339,7682,959723,38689,50,1,0.0,0.0,0,0,1355503,51690,4870,185,0.5499932000000001,0.020861600000000004,1356777,51690,404.60042357444763,25.925071716308594,213.74069833755493,13.07670783996582,False,True,
