experiment_id,task_id,goal_description,achieved,weight
2025-08-13_09-41-45_GenericAgent-gpt-4o-mini-2024-07-18_on_webmall,Webmall_Single_Product_Search_Task6_22,answer1,False,0.07272727272727274
2025-08-13_09-41-45_GenericAgent-gpt-4o-mini-2024-07-18_on_webmall,Webmall_Single_Product_Search_Task6_22,answer2,False,0.07272727272727274
2025-08-13_09-41-45_GenericAgent-gpt-4o-mini-2024-07-18_on_webmall,Webmall_Single_Product_Search_Task6_22,answer3,True,0.07272727272727274
2025-08-13_09-41-45_GenericAgent-gpt-4o-mini-2024-07-18_on_webmall,Webmall_Single_Product_Search_Task6_22,answer4,False,0.07272727272727274
2025-08-13_09-41-45_GenericAgent-gpt-4o-mini-2024-07-18_on_webmall,Webmall_Single_Product_Search_Task6_22,answer5,False,0.07272727272727274
2025-08-13_09-41-45_GenericAgent-gpt-4o-mini-2024-07-18_on_webmall,Webmall_Single_Product_Search_Task6_22,answer6,False,0.07272727272727274
2025-08-13_09-41-45_GenericAgent-gpt-4o-mini-2024-07-18_on_webmall,Webmall_Single_Product_Search_Task6_22,answer7,False,0.07272727272727274
2025-08-13_09-41-45_GenericAgent-gpt-4o-mini-2024-07-18_on_webmall,Webmall_Single_Product_Search_Task6_22,answer8,True,0.07272727272727274
2025-08-13_09-41-45_GenericAgent-gpt-4o-mini-2024-07-18_on_webmall,Webmall_Single_Product_Search_Task6_22,answer9,False,0.07272727272727274
2025-08-13_09-41-45_GenericAgent-gpt-4o-mini-2024-07-18_on_webmall,Webmall_Single_Product_Search_Task6_22,answer10,False,0.07272727272727274
2025-08-13_09-41-45_GenericAgent-gpt-4o-mini-2024-07-18_on_webmall,Webmall_Single_Product_Search_Task6_22,answer11,True,0.07272727272727274
2025-08-13_09-41-45_GenericAgent-gpt-4o-mini-2024-07-18_on_webmall,Webmall_Single_Product_Search_Task6_22,visit_product_xcase.co.uk_774,False,0.018181818181818184
2025-08-13_09-41-45_GenericAgent-gpt-4o-mini-2024-07-18_on_webmall,Webmall_Single_Product_Search_Task6_22,visit_product_xcase.co.uk_856,True,0.018181818181818184
2025-08-13_09-41-45_GenericAgent-gpt-4o-mini-2024-07-18_on_webmall,Webmall_Single_Product_Search_Task6_22,visit_product_xcase.co.uk_965,False,0.018181818181818184
2025-08-13_09-41-45_GenericAgent-gpt-4o-mini-2024-07-18_on_webmall,Webmall_Single_Product_Search_Task6_22,visit_product_xcase.co.uk_974,True,0.018181818181818184
2025-08-13_09-41-45_GenericAgent-gpt-4o-mini-2024-07-18_on_webmall,Webmall_Single_Product_Search_Task6_22,visit_product_kovendor.co.uk_159,False,0.018181818181818184
2025-08-13_09-41-45_GenericAgent-gpt-4o-mini-2024-07-18_on_webmall,Webmall_Single_Product_Search_Task6_22,visit_product_kovendor.co.uk_160,False,0.018181818181818184
2025-08-13_09-41-45_GenericAgent-gpt-4o-mini-2024-07-18_on_webmall,Webmall_Single_Product_Search_Task6_22,visit_product_kovendor.co.uk_303,False,0.018181818181818184
2025-08-13_09-41-45_GenericAgent-gpt-4o-mini-2024-07-18_on_webmall,Webmall_Single_Product_Search_Task6_22,visit_product_kovendor.co.uk_307,False,0.018181818181818184
2025-08-13_09-41-45_GenericAgent-gpt-4o-mini-2024-07-18_on_webmall,Webmall_Single_Product_Search_Task6_22,visit_product_kovendor.co.uk_643,True,0.018181818181818184
2025-08-13_09-41-45_GenericAgent-gpt-4o-mini-2024-07-18_on_webmall,Webmall_Single_Product_Search_Task6_22,visit_product_kovendor.co.uk_650,False,0.018181818181818184
2025-08-13_09-41-45_GenericAgent-gpt-4o-mini-2024-07-18_on_webmall,Webmall_Single_Product_Search_Task6_22,visit_product_kovendor.co.uk_666,False,0.018181818181818184
