env.task_name,agent.agent_name,env.benchmark,index,exp_dir,agent.chat_model.model_name,agent.chat_model.max_total_tokens,agent.chat_model.max_input_tokens,agent.chat_model.max_new_tokens,agent.chat_model.temperature,agent.chat_model.vision_support,agent.chat_model.log_probs,agent.flags.obs.use_html,agent.flags.obs.use_ax_tree,agent.flags.obs.use_tabs,agent.flags.obs.use_focused_element,agent.flags.obs.use_error_logs,agent.flags.obs.use_history,agent.flags.obs.use_past_error_logs,agent.flags.obs.use_action_history,agent.flags.obs.use_think_history,agent.flags.obs.use_diff,agent.flags.obs.html_type,agent.flags.obs.use_screenshot,agent.flags.obs.use_som,agent.flags.obs.extract_visible_tag,agent.flags.obs.extract_clickable_tag,agent.flags.obs.extract_coords,agent.flags.obs.filter_visible_elements_only,agent.flags.obs.openai_vision_detail,agent.flags.obs.filter_with_bid_only,agent.flags.obs.filter_som_only,agent.flags.action.action_set.subsets,agent.flags.action.action_set.multiaction,agent.flags.action.action_set.strict,agent.flags.action.action_set.retry_with_force,agent.flags.action.action_set.demo_mode,agent.flags.action.long_description,agent.flags.action.individual_examples,agent.flags.action.multi_actions,agent.flags.action.is_strict,agent.flags.use_plan,agent.flags.use_criticise,agent.flags.use_thinking,agent.flags.use_memory,agent.flags.use_concrete_example,agent.flags.use_abstract_example,agent.flags.use_hints,agent.flags.enable_chat,agent.flags.max_prompt_tokens,agent.flags.be_cautious,agent.flags.extra_instructions,agent.flags.add_missparsed_messages,agent.flags.max_trunc_itr,agent.flags.flag_group,agent.max_retry,env.task_seed,env.max_steps,env.headless,env.record_video,env.wait_for_user_message,env.viewport,env.slow_mo,env.storage_state,env.task_kwargs,exp_name,enable_debug,err_msg,stack_trace,order,logging_level,logging_level_stdout,exp_id,depends_on,save_screenshot,save_som,n_steps,cum_reward,cum_raw_reward,stats.cum_steps,stats.cum_n_token_goal,stats.max_n_token_goal,stats.cum_n_token_url,stats.max_n_token_url,stats.cum_n_token_focused_element_bid,stats.max_n_token_focused_element_bid,stats.cum_n_token_last_action,stats.max_n_token_last_action,stats.cum_n_token_last_action_error,stats.max_n_token_last_action_error,stats.cum_n_token_dom_txt,stats.max_n_token_dom_txt,stats.cum_n_token_axtree_txt,stats.max_n_token_axtree_txt,stats.cum_n_token_pruned_html,stats.max_n_token_pruned_html,stats.cum_n_retry_llm,stats.max_n_retry_llm,stats.cum_n_retry,stats.max_n_retry,stats.cum_busted_retry,stats.max_busted_retry,stats.cum_input_tokens,stats.max_input_tokens,stats.cum_output_tokens,stats.max_output_tokens,stats.cum_cost,stats.max_cost,stats.cum_n_token_agent_messages,stats.max_n_token_agent_messages,stats.cum_step_elapsed,stats.max_step_elapsed,stats.cum_agent_elapsed,stats.max_agent_elapsed,terminated,truncated,err_key
webmall.Webmall_Add_To_Cart_Task1,GenericAgent-gpt-4.1-mini-2025-04-14,webmall,10,/mnt/c/Avani/Master_Thesis_Webmall/WebMall/task_result/2025-08-21_13-19-41_genericagent-gpt-4-1-mini-2025-04-14-on-webmall-basic-v0-7-ax/2025-08-21_13-19-48_GenericAgent-gpt-4.1-mini-2025-04-14_on_webmall.Webmall_Add_To_Cart_Task1_8,gpt-4.1-mini-2025-04-14,1047576,1047576,32768,0.1,True,False,True,False,True,True,True,True,False,True,True,False,pruned_html,False,False,True,True,False,False,auto,False,False,"('webarena',)",False,False,True,off,False,False,,,False,False,True,False,True,True,True,False,60000,True,,True,20,,4,8,50,True,False,False,,,,,GenericAgent-gpt-4.1-mini-2025-04-14_on_webmall.Webmall_Add_To_Cart_Task1_8,True,,,33,10,20,02bac4a8-fe13-49fa-88cb-511053cd0964,(),True,False,26,1.0,0,27,10556,406,677,56,26,1,385,74,256,105,1027782,141507,102081,6886,480642,29675,26,1,0.0,0.0,0,0,547061,31603,2432,180,0.2227156,0.012758800000000002,546512,31429,226.31866908073425,12.751430034637451,76.962717294693,5.2382426261901855,True,False,
webmall.Webmall_Add_To_Cart_Task2,GenericAgent-gpt-4.1-mini-2025-04-14,webmall,11,/mnt/c/Avani/Master_Thesis_Webmall/WebMall/task_result/2025-08-21_13-19-41_genericagent-gpt-4-1-mini-2025-04-14-on-webmall-basic-v0-7-ax/2025-08-21_13-19-48_GenericAgent-gpt-4.1-mini-2025-04-14_on_webmall.Webmall_Add_To_Cart_Task2_25,gpt-4.1-mini-2025-04-14,1047576,1047576,32768,0.1,True,False,True,False,True,True,True,True,False,True,True,False,pruned_html,False,False,True,True,False,False,auto,False,False,"('webarena',)",False,False,True,off,False,False,,,False,False,True,False,True,True,True,False,60000,True,,True,20,,4,25,50,True,False,False,,,,,GenericAgent-gpt-4.1-mini-2025-04-14_on_webmall.Webmall_Add_To_Cart_Task2_25,True,,,34,10,20,f79d3e8d-74b5-46f1-b88e-7e0385ed618a,(),True,False,30,0.9,0,31,12330,411,722,56,30,1,520,78,397,97,1283477,141480,104191,6898,580207,30602,30,1,1.0,1.0,0,0,699622,68975,3067,183,0.284756,0.0278684,664287,34391,249.16128945350647,15.438289880752563,114.81199383735657,15.558177947998047,True,False,
webmall.Webmall_Add_To_Cart_Task3,GenericAgent-gpt-4.1-mini-2025-04-14,webmall,12,/mnt/c/Avani/Master_Thesis_Webmall/WebMall/task_result/2025-08-21_13-19-41_genericagent-gpt-4-1-mini-2025-04-14-on-webmall-basic-v0-7-ax/2025-08-21_13-19-48_GenericAgent-gpt-4.1-mini-2025-04-14_on_webmall.Webmall_Add_To_Cart_Task3_1,gpt-4.1-mini-2025-04-14,1047576,1047576,32768,0.1,True,False,True,False,True,True,True,True,False,True,True,False,pruned_html,False,False,True,True,False,False,auto,False,False,"('webarena',)",False,False,True,off,False,False,,,False,False,True,False,True,True,True,False,60000,True,,True,20,,4,1,50,True,False,False,,,,,GenericAgent-gpt-4.1-mini-2025-04-14_on_webmall.Webmall_Add_To_Cart_Task3_1,True,,,35,10,20,11f2029a-12d2-4e15-ba5a-614b1a63e6ef,(),True,False,24,0.9,0,25,9624,401,604,60,24,1,311,130,201,71,739848,58953,63877,6880,317034,29672,24,1,0.0,0.0,0,0,375327,32078,2253,267,0.15373560000000003,0.0129592,375954,31894,206.04215025901794,17.51983618736267,67.94178557395935,7.421303033828735,True,False,
webmall.Webmall_Add_To_Cart_Task4,GenericAgent-gpt-4.1-mini-2025-04-14,webmall,13,/mnt/c/Avani/Master_Thesis_Webmall/WebMall/task_result/2025-08-21_13-19-41_genericagent-gpt-4-1-mini-2025-04-14-on-webmall-basic-v0-7-ax/2025-08-21_13-19-48_GenericAgent-gpt-4.1-mini-2025-04-14_on_webmall.Webmall_Add_To_Cart_Task4_19,gpt-4.1-mini-2025-04-14,1047576,1047576,32768,0.1,True,False,True,False,True,True,True,True,False,True,True,False,pruned_html,False,False,True,True,False,False,auto,False,False,"('webarena',)",False,False,True,off,False,False,,,False,False,True,False,True,True,True,False,60000,True,,True,20,,4,19,50,True,False,False,,,,,GenericAgent-gpt-4.1-mini-2025-04-14_on_webmall.Webmall_Add_To_Cart_Task4_19,True,,,36,10,20,8bfce1d5-7e07-4629-b403-739e4f07ef14,(),True,False,21,1.0,0,22,8568,408,569,72,21,1,353,150,143,41,662927,64845,54993,6890,283413,29677,21,1,0.0,0.0,0,0,332768,31854,1918,263,0.13617600000000005,0.012857200000000001,333507,31677,172.5538272857666,14.22642970085144,92.17841839790344,25.940146923065186,True,False,
webmall.Webmall_Add_To_Cart_Task5,GenericAgent-gpt-4.1-mini-2025-04-14,webmall,14,/mnt/c/Avani/Master_Thesis_Webmall/WebMall/task_result/2025-08-21_13-19-41_genericagent-gpt-4-1-mini-2025-04-14-on-webmall-basic-v0-7-ax/2025-08-21_13-19-48_GenericAgent-gpt-4.1-mini-2025-04-14_on_webmall.Webmall_Add_To_Cart_Task5_27,gpt-4.1-mini-2025-04-14,1047576,1047576,32768,0.1,True,False,True,False,True,True,True,True,False,True,True,False,pruned_html,False,False,True,True,False,False,auto,False,False,"('webarena',)",False,False,True,off,False,False,,,False,False,True,False,True,True,True,False,60000,True,,True,20,,4,27,50,True,False,False,,,,,GenericAgent-gpt-4.1-mini-2025-04-14_on_webmall.Webmall_Add_To_Cart_Task5_27,True,,,37,10,20,cac3f0a7-c378-4ea0-9fc8-e605e9ed870f,(),True,False,50,1.0,0,51,20200,404,1000,58,50,1,650,199,178,41,739782,58938,63892,6884,323599,29674,50,1,13.0,1.0,0,0,605235,31987,6639,358,0.2527164,0.0129164,531279,31839,403.1167905330658,18.6309552192688,186.37321400642395,16.145297288894653,False,True,
webmall.Webmall_Add_To_Cart_Task6,GenericAgent-gpt-4.1-mini-2025-04-14,webmall,15,/mnt/c/Avani/Master_Thesis_Webmall/WebMall/task_result/2025-08-21_13-19-41_genericagent-gpt-4-1-mini-2025-04-14-on-webmall-basic-v0-7-ax/2025-08-21_13-19-48_GenericAgent-gpt-4.1-mini-2025-04-14_on_webmall.Webmall_Add_To_Cart_Task6_6,gpt-4.1-mini-2025-04-14,1047576,1047576,32768,0.1,True,False,True,False,True,True,True,True,False,True,True,False,pruned_html,False,False,True,True,False,False,auto,False,False,"('webarena',)",False,False,True,off,False,False,,,False,False,True,False,True,True,True,False,60000,True,,True,20,,4,6,50,True,False,False,,,,,GenericAgent-gpt-4.1-mini-2025-04-14_on_webmall.Webmall_Add_To_Cart_Task6_6,True,,,38,10,20,a463df3f-3343-4a6c-9580-b25e9c5b0860,(),True,False,20,1.0,0,21,8240,412,491,57,20,1,326,120,24,24,629996,58969,56023,6894,285466,29679,20,1,0.0,0.0,0,0,333612,31966,1997,220,0.13663999999999998,0.012900000000000002,334528,31807,176.95736622810364,18.189698457717896,69.84586358070374,7.134508848190308,True,False,
webmall.Webmall_Add_To_Cart_Task7,GenericAgent-gpt-4.1-mini-2025-04-14,webmall,16,/mnt/c/Avani/Master_Thesis_Webmall/WebMall/task_result/2025-08-21_13-19-41_genericagent-gpt-4-1-mini-2025-04-14-on-webmall-basic-v0-7-ax/2025-08-21_13-19-48_GenericAgent-gpt-4.1-mini-2025-04-14_on_webmall.Webmall_Add_To_Cart_Task7_7,gpt-4.1-mini-2025-04-14,1047576,1047576,32768,0.1,True,False,True,False,True,True,True,True,False,True,True,False,pruned_html,False,False,True,True,False,False,auto,False,False,"('webarena',)",False,False,True,off,False,False,,,False,False,True,False,True,True,True,False,60000,True,,True,20,,4,7,50,True,False,False,,,,,GenericAgent-gpt-4.1-mini-2025-04-14_on_webmall.Webmall_Add_To_Cart_Task7_7,True,,,39,10,20,f2f854c8-95a2-4656-a6d0-d9bb9c68f8ee,(),True,False,50,0.8,0,51,20100,402,1423,37,50,1,843,197,1476,222,2046214,58946,104471,6878,565588,29671,50,1,0.0,0.0,0,0,761899,31851,5243,261,0.3131484,0.012850000000000002,766648,31619,420.43128967285156,17.590255975723267,135.52286577224731,6.913465976715088,False,True,
webmall.Webmall_Best_Fit_Specific_Task1,GenericAgent-gpt-4.1-mini-2025-04-14,webmall,19,/mnt/c/Avani/Master_Thesis_Webmall/WebMall/task_result/2025-08-21_13-19-41_genericagent-gpt-4-1-mini-2025-04-14-on-webmall-basic-v0-7-ax/2025-08-21_13-19-48_GenericAgent-gpt-4.1-mini-2025-04-14_on_webmall.Webmall_Best_Fit_Specific_Task1_27,gpt-4.1-mini-2025-04-14,1047576,1047576,32768,0.1,True,False,True,False,True,True,True,True,False,True,True,False,pruned_html,False,False,True,True,False,False,auto,False,False,"('webarena',)",False,False,True,off,False,False,,,False,False,True,False,True,True,True,False,60000,True,,True,20,,4,27,50,True,False,False,,,,,GenericAgent-gpt-4.1-mini-2025-04-14_on_webmall.Webmall_Best_Fit_Specific_Task1_27,True,,,22,10,20,a05b6ef5-6366-45c1-a566-c1c6e8475ef7,(),True,False,50,0.0,0,51,19300,386,1146,62,49,1,491,53,692,82,2236311,58971,156681,6876,937514,29674,50,1,0.0,0.0,0,0,1124447,34356,4826,192,0.45750040000000003,0.013852800000000002,1125303,34161,209.97116327285767,24.30853533744812,133.98258900642395,5.535635232925415,False,True,
webmall.Webmall_Best_Fit_Specific_Task10,GenericAgent-gpt-4.1-mini-2025-04-14,webmall,17,/mnt/c/Avani/Master_Thesis_Webmall/WebMall/task_result/2025-08-21_13-19-41_genericagent-gpt-4-1-mini-2025-04-14-on-webmall-basic-v0-7-ax/2025-08-21_13-19-48_GenericAgent-gpt-4.1-mini-2025-04-14_on_webmall.Webmall_Best_Fit_Specific_Task10_24,gpt-4.1-mini-2025-04-14,1047576,1047576,32768,0.1,True,False,True,False,True,True,True,True,False,True,True,False,pruned_html,False,False,True,True,False,False,auto,False,False,"('webarena',)",False,False,True,off,False,False,,,False,False,True,False,True,True,True,False,60000,True,,True,20,,4,24,50,True,False,False,,,,,GenericAgent-gpt-4.1-mini-2025-04-14_on_webmall.Webmall_Best_Fit_Specific_Task10_24,True,,,31,10,20,02b24a63-29cf-4c8a-aa62-9e9e53103490,(),True,False,50,0.0,0,51,20300,406,1446,57,50,1,251,20,230,62,2085851,59540,201389,6280,1118967,33567,50,1,0.0,0.0,0,0,1331649,40440,5768,370,0.5418884,0.016723200000000004,1331666,40711,375.1019198894501,14.513832807540894,199.0372772216797,15.023372650146484,False,True,
webmall.Webmall_Best_Fit_Specific_Task11,GenericAgent-gpt-4.1-mini-2025-04-14,webmall,18,/mnt/c/Avani/Master_Thesis_Webmall/WebMall/task_result/2025-08-21_13-19-41_genericagent-gpt-4-1-mini-2025-04-14-on-webmall-basic-v0-7-ax/2025-08-21_13-19-48_GenericAgent-gpt-4.1-mini-2025-04-14_on_webmall.Webmall_Best_Fit_Specific_Task11_13,gpt-4.1-mini-2025-04-14,1047576,1047576,32768,0.1,True,False,True,False,True,True,True,True,False,True,True,False,pruned_html,False,False,True,True,False,False,auto,False,False,"('webarena',)",False,False,True,off,False,False,,,False,False,True,False,True,True,True,False,60000,True,,True,20,,4,13,50,True,False,False,,,,,GenericAgent-gpt-4.1-mini-2025-04-14_on_webmall.Webmall_Best_Fit_Specific_Task11_13,True,,,32,10,20,d577dd86-7d5b-4d39-a3d3-d6db161434f2,(),True,False,16,0.0,0,17,6288,393,319,37,16,1,164,17,65,41,567298,58950,49466,6874,265323,29671,16,1,0.0,0.0,0,0,295896,31597,1320,112,0.1204704,0.012741200000000001,295580,31412,128.68158602714539,12.076953887939453,50.331517457962036,13.18819808959961,True,False,
